@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
2,0.401316,-0.221747,2,0.428571,0,0.619048,0.395298,-0.006018,0.018169,2,0.272727,0,0.329545,'Not Spots'
0,0.359527,-0.029584,2,0.428571,0,0.619048,0.393503,0.033976,0.026088,2,0.393939,0,0.433712,'Not Spots'
0,0.35971,0.053499,1,0.285714,0,0.238095,0.399718,0.040007,0.02911,2,0.424242,0,0.376894,'Not Spots'
0,0.382586,-0.001124,1,0.285714,0,0.238095,0.415775,0.033188,0.029908,2,0.393939,0,0.308712,'Not Spots'
0,0.345255,0.113789,1,0.285714,0,0.238095,0.441105,0.09585,0.029685,1,0.363636,0,0.238636,'Not Spots'
0,0.310218,0.393993,1,0.142857,0,0.142857,0.475307,0.165089,0.021766,2,0.272727,0,0.267045,'Not Spots'
0,0.474863,0.122692,2,0.285714,0,0.571429,0.515628,0.040764,0.002177,3,0.636364,0,0.801136,'Not Spots'
2,0.726892,-0.608359,3,1.428571,2,1.285714,0.553567,-0.173325,-0.019117,3,0.545455,0,0.693182,'Not Spots'
2,0.720473,-0.346416,2,0.714286,0,0.904762,0.580638,-0.139834,-0.028664,3,0.666667,0,0.666667,'Not Spots'
0,0.594463,0.195691,2,0.571429,0,0.619048,0.594836,0.000373,-0.026415,3,0.666667,0,0.729167,'Not Spots'
0,0.625871,-0.009332,2,0.857143,1,0.809524,0.59893,-0.026941,-0.022565,2,0.636364,0,0.551136,'Not Spots'
2,0.726439,-0.468422,2,1,1,0.666667,0.594131,-0.132308,-0.021307,2,0.666667,0,0.604167,'Not Spots'
1,0.700343,-0.376769,2,1.142857,1,0.809524,0.577972,-0.122371,-0.017506,2,0.666667,0,0.604167,'Not Spots'
2,0.601907,-0.184945,2,0.571429,0,0.619048,0.549555,-0.052352,-0.007066,3,0.666667,0,0.854167,'Not Spots'
1,0.506623,-0.089825,2,0.571429,0,0.619048,0.512767,0.006144,0.00664,3,0.545455,0,0.818182,'Not Spots'
0,0.430055,0.007428,1,0.571429,1,0.285714,0.473983,0.043929,0.017261,3,0.424242,0,0.564394,'Not Spots'
1,0.415982,-0.082812,1,0.285714,0,0.238095,0.437057,0.021076,0.023406,3,0.424242,0,0.564394,'Not Spots'
0,0.397806,-0.147989,3,0.714286,0,1.238095,0.404534,0.006728,0.028963,3,0.393939,0,0.558712,'Not Spots'
0,0.300882,0.10477,1,0.142857,0,0.142857,0.380455,0.079573,0.033788,3,0.30303,0,0.530303,'Not Spots'
1,0.27388,0.123899,1,0.142857,0,0.142857,0.371128,0.097248,0.029882,2,0.242424,0,0.376894,'Not Spots'
0,0.35998,0.054434,2,0.428571,0,0.619048,0.37776,0.017781,0.012385,2,0.363636,0,0.488636,'Not Spots'
0,0.491378,-0.116644,2,0.428571,0,0.619048,0.391888,-0.09949,-0.009627,2,0.636364,0,0.613636,'Not Spots'
2,0.577187,-0.494803,2,1.142857,1,0.47619,0.400547,-0.17664,-0.020175,2,0.484848,0,0.445076,'Not Spots'
2,0.4802,-0.271418,2,0.571429,0,0.952381,0.39808,-0.08212,-0.013536,2,0.363636,0,0.363636,'Not Spots'
0,0.332869,0.153191,2,0.428571,0,0.619048,0.38912,0.056251,-0.000165,2,0.393939,0,0.433712,'Not Spots'
1,0.356433,-0.056434,1,0.428571,0,0.285714,0.382757,0.026323,0.005942,2,0.333333,0,0.291667,'Not Spots'
1,0.437753,-0.329316,1,0.714286,1,0.238095,0.381171,-0.056581,0.002979,1,0.393939,0,0.246212,'Not Spots'
1,0.401861,-0.127649,1,0.571429,1,0.285714,0.37982,-0.022041,-0.000851,1,0.363636,0,0.238636,'Not Spots'
0,0.334065,0.131114,1,0.285714,0,0.238095,0.373102,0.039037,0.000595,2,0.333333,0,0.291667,'Not Spots'
1,0.324507,-0.012406,1,0.428571,0,0.285714,0.359997,0.035489,0.007544,1,0.272727,0,0.204545,'Not Spots'
0,0.226207,0.231521,1,0.142857,0,0.142857,0.371863,0.145657,0.031487,2,0.242424,0,0.251894,'Not Spots'
1,0.325098,-0.142042,2,0.571429,0,0.619048,0.369887,0.044789,0.027822,2,0.272727,0,0.267045,'Not Spots'
2,0.424084,-0.342628,2,0.571429,0,0.619048,0.373528,-0.050556,0.017744,2,0.30303,0,0.342803,'Not Spots'
0,0.411699,-0.112951,2,0.571429,0,0.952381,0.377059,-0.03464,0.012042,2,0.424242,0,0.501894,'Not Spots'
0,0.385429,-0.054991,2,0.571429,0,0.952381,0.379307,-0.006122,0.013066,2,0.393939,0,0.496212,'Not Spots'
0,0.39209,-0.031348,1,0.285714,0,0.238095,0.384599,-0.007492,0.013981,2,0.393939,0,0.433712,'Not Spots'
0,0.440837,-0.115396,2,0.571429,0,0.619048,0.395764,-0.045073,0.012129,2,0.454545,0,0.318182,'Not Spots'
1,0.466692,-0.203085,1,0.571429,1,0.285714,0.411539,-0.055153,0.013391,2,0.454545,0,0.318182,'Not Spots'
1,0.387971,-0.02707,1,0.428571,0,0.285714,0.430438,0.042467,0.019934,1,0.333333,0,0.229167,'Not Spots'
0,0.284911,0.39241,1,0.142857,0,0.142857,0.454264,0.169353,0.02223,1,0.212121,0,0.172348,'Not Spots'
0,0.382591,0.308159,1,0.142857,0,0.142857,0.484066,0.101475,0.012125,3,0.424242,0,0.564394,'Not Spots'
0,0.592852,-0.184741,2,0.571429,0,0.619048,0.51457,-0.078283,-0.002915,3,0.636364,0,0.801136,'Not Spots'
0,0.604701,-0.098868,2,0.714286,0,0.904762,0.538512,-0.066189,-0.009733,3,0.69697,0,0.780303,'Not Spots'
0,0.483788,0.320887,1,0.285714,0,0.238095,0.553415,0.069628,-0.007354,2,0.424242,0,0.439394,'Not Spots'
1,0.485012,0.206223,1,0.285714,0,0.238095,0.560465,0.075453,-0.004161,2,0.484848,0,0.507576,'Not Spots'
1,0.557633,-0.118598,2,0.714286,1,0.571429,0.559833,0.002199,-0.003138,2,0.484848,0,0.382576,'Not Spots'
0,0.530691,-0.008185,1,0.571429,1,0.285714,0.549006,0.018315,0.000217,2,0.575758,0,0.501894,'Not Spots'
0,0.441235,0.213574,2,0.428571,0,0.619048,0.527793,0.086558,0.007839,2,0.424242,0,0.314394,'Not Spots'
0,0.403236,0.190556,1,0.285714,0,0.238095,0.499648,0.096412,0.01547,2,0.363636,0,0.426136,'Not Spots'
1,0.436339,-0.088975,2,0.571429,0,0.619048,0.46867,0.032331,0.019292,3,0.424242,0,0.564394,'Not Spots'
1,0.480573,-0.346661,3,0.857143,1,1.142857,0.436102,-0.044472,0.021901,3,0.393939,0,0.621212,'Not Spots'
3,0.461246,-0.517683,3,0.857143,0,1.47619,0.403695,-0.057551,0.028546,3,0.333333,0,0.479167,'Not Spots'
0,0.299214,0.026487,3,0.428571,0,1.285714,0.377011,0.077796,0.037071,3,0.242424,0,0.439394,'Not Spots'
0,0.222244,0.252984,1,0.142857,0,0.142857,0.36424,0.141996,0.037302,3,0.242424,0,0.439394,'Not Spots'
0,0.298588,0.120732,1,0.142857,0,0.142857,0.368121,0.069533,0.023466,2,0.30303,0,0.280303,'Not Spots'
0,0.413959,-0.034116,1,0.428571,0,0.285714,0.381218,-0.032741,0.003509,2,0.424242,0,0.376894,'Not Spots'
1,0.485801,-0.268458,2,0.571429,0,0.619048,0.390667,-0.095134,-0.007722,2,0.454545,0,0.380682,'Not Spots'
0,0.423231,-0.112546,2,0.714286,1,0.571429,0.389993,-0.033238,-0.00393,2,0.333333,0,0.354167,'Not Spots'
0,0.327063,0.142933,1,0.142857,0,0.142857,0.382399,0.055336,0.006904,2,0.333333,0,0.291667,'Not Spots'
0,0.35327,-0.021218,1,0.428571,0,0.285714,0.376733,0.023463,0.011883,1,0.333333,0,0.229167,'Not Spots'
1,0.433642,-0.302315,1,0.571429,1,0.285714,0.375917,-0.057725,0.008245,1,0.424242,0,0.251894,'Not Spots'
1,0.415493,-0.225575,1,0.714286,1,0.238095,0.375935,-0.039559,0.003768,1,0.333333,0,0.229167,'Not Spots'
0,0.330675,0.075692,1,0.285714,0,0.238095,0.370639,0.039964,0.005236,1,0.333333,0,0.229167,'Not Spots'
1,0.302219,-0.015398,1,0.428571,0,0.285714,0.359095,0.056876,0.011957,1,0.242424,0,0.189394,'Not Spots'
0,0.262147,0.196649,1,0.285714,0,0.238095,0.375893,0.113746,0.022016,2,0.242424,0,0.251894,'Not Spots'
0,0.306368,0.069766,1,0.142857,0,0.142857,0.367022,0.060655,0.023373,2,0.393939,0,0.433712,'Not Spots'
0,0.388888,-0.157332,2,0.714286,0,0.904762,0.365091,-0.023797,0.016996,2,0.363636,0,0.426136,'Not Spots'
2,0.401716,-0.188465,2,0.285714,0,0.571429,0.366214,-0.035503,0.012546,2,0.393939,0,0.433712,'Not Spots'
0,0.358727,-0.002873,2,0.571429,0,0.619048,0.369367,0.010641,0.012919,2,0.363636,0,0.426136,'Not Spots'
1,0.36796,-0.003214,1,0.285714,0,0.238095,0.377831,0.009871,0.011972,2,0.454545,0,0.505682,'Not Spots'
1,0.433964,-0.106545,1,0.428571,0,0.285714,0.392851,-0.041113,0.007158,2,0.393939,0,0.308712,'Not Spots'
0,0.467784,-0.084178,1,0.428571,0,0.285714,0.410891,-0.056893,0.005628,2,0.575758,1,0.314394,'Not Spots'
0,0.409296,0.017527,1,0.428571,0,0.285714,0.428031,0.018735,0.012316,1,0.454545,0,0.255682,'Not Spots'
0,0.307523,0.296013,1,0.142857,0,0.142857,0.444952,0.137429,0.01985,1,0.272727,0,0.204545,'Not Spots'
1,0.35102,0.233426,1,0.142857,0,0.142857,0.464179,0.113159,0.019021,2,0.272727,0,0.267045,'Not Spots'
0,0.495818,-0.0945,2,0.714286,1,0.571429,0.484154,-0.011664,0.013014,2,0.545455,0,0.505682,'Not Spots'
1,0.53029,-0.182574,2,0.571429,0,0.619048,0.501225,-0.029065,0.01077,2,0.545455,0,0.505682,'Not Spots'
1,0.455026,0.024936,1,0.428571,0,0.285714,0.514344,0.059318,0.012643,2,0.393939,0,0.371212,'Not Spots'
0,0.411898,0.212376,1,0.428571,0,0.285714,0.523906,0.112008,0.012741,1,0.393939,0,0.246212,'Not Spots'
0,0.447543,0.178687,1,0.428571,0,0.285714,0.529038,0.081495,0.009824,2,0.454545,0,0.318182,'Not Spots'
1,0.496343,-0.023985,1,0.571429,1,0.285714,0.526801,0.030458,0.008057,2,0.454545,0,0.318182,'Not Spots'
1,0.46985,0.023844,1,0.428571,0,0.285714,0.516491,0.046641,0.00881,2,0.454545,0,0.443182,'Not Spots'
0,0.429706,0.178709,1,0.142857,0,0.142857,0.499625,0.06992,0.009132,2,0.515152,0,0.570076,'Not Spots'
0,0.436696,0.088016,2,0.428571,0,0.619048,0.477291,0.040596,0.008171,2,0.454545,0,0.505682,'Not Spots'
0,0.428228,0.080864,1,0.142857,0,0.142857,0.448761,0.020533,0.01032,3,0.545455,0,0.693182,'Not Spots'
0,0.398588,-0.051807,3,0.571429,0,1.285714,0.416158,0.01757,0.019268,3,0.393939,0,0.496212,'Not Spots'
0,0.300422,0.16349,0,0,0,0,0.386728,0.086306,0.030629,3,0.363636,0,0.551136,'Not Spots'
0,0.272064,0.14812,1,0.142857,0,0.142857,0.369514,0.09745,0.034809,2,0.30303,0,0.280303,'Not Spots'
1,0.340137,-0.138192,1,0.571429,1,0.285714,0.367969,0.027832,0.027333,2,0.30303,0,0.280303,'Not Spots'
1,0.386135,-0.173483,1,0.571429,1,0.285714,0.376206,-0.009929,0.014133,1,0.333333,0,0.229167,'Not Spots'
1,0.380667,-0.033524,1,0.428571,0,0.285714,0.383126,0.002459,0.006076,2,0.393939,0,0.308712,'Not Spots'
0,0.333111,0.131612,1,0.285714,0,0.238095,0.382588,0.049477,0.008565,3,0.393939,0,0.496212,'Not Spots'
1,0.298646,0.121294,1,0.142857,0,0.142857,0.376495,0.077848,0.016472,2,0.363636,0,0.301136,'Not Spots'
0,0.336771,-0.052953,1,0.571429,1,0.285714,0.372748,0.035977,0.018643,1,0.30303,0,0.217803,'Not Spots'
1,0.422568,-0.267972,1,0.571429,1,0.285714,0.374313,-0.048255,0.011343,1,0.424242,0,0.251894,'Not Spots'
1,0.440879,-0.231418,1,0.571429,1,0.285714,0.376847,-0.064032,0.002566,1,0.484848,0,0.257576,'Not Spots'
0,0.370228,0.02552,1,0.428571,0,0.285714,0.372721,0.002493,0.001814,1,0.363636,0,0.238636,'Not Spots'
1,0.313369,0.030852,1,0.285714,0,0.238095,0.360403,0.047034,0.009525,1,0.272727,0,0.204545,'Not Spots'
1,0.360921,-0.008868,1,0.285714,0,0.238095,0.392826,0.031905,0.005387,2,0.333333,0,0.416667,'Not Spots'
0,0.331624,0.044894,2,0.428571,0,0.619048,0.377831,0.046207,0.013678,2,0.30303,0,0.280303,'Not Spots'
0,0.325637,0.095126,1,0.142857,0,0.142857,0.367683,0.042046,0.016366,2,0.424242,0,0.439394,'Not Spots'
0,0.336047,-0.049626,2,0.571429,0,0.619048,0.362072,0.026025,0.018862,2,0.272727,0,0.267045,'Not Spots'
1,0.30584,-0.026423,1,0.285714,0,0.238095,0.361934,0.056094,0.023076,2,0.242424,0,0.251894,'Not Spots'
0,0.282487,0.136706,1,0.285714,0,0.238095,0.370944,0.088457,0.023177,1,0.212121,0,0.172348,'Not Spots'
0,0.34403,0.117949,1,0.285714,0,0.238095,0.390275,0.046245,0.015419,1,0.30303,0,0.217803,'Not Spots'
0,0.429874,0.009642,1,0.428571,0,0.285714,0.414967,-0.014907,0.006525,2,0.484848,0,0.382576,'Not Spots'
1,0.443539,-0.060145,1,0.428571,0,0.285714,0.437422,-0.006116,0.005176,2,0.363636,0,0.301136,'Not Spots'
0,0.38348,0.16795,1,0.285714,0,0.238095,0.454088,0.070608,0.010172,3,0.424242,0,0.501894,'Not Spots'
0,0.394968,0.139592,1,0.285714,0,0.238095,0.466142,0.071174,0.014899,3,0.393939,0,0.496212,'Not Spots'
1,0.45072,-0.061031,1,0.428571,0,0.285714,0.475177,0.024458,0.018204,3,0.454545,0,0.568182,'Not Spots'
0,0.447674,-0.043407,1,0.571429,1,0.285714,0.482717,0.035043,0.021965,2,0.424242,0,0.376894,'Not Spots'
1,0.43194,-0.082018,1,0.571429,1,0.285714,0.490866,0.058926,0.024046,2,0.363636,0,0.301136,'Not Spots'
1,0.422304,0.016756,1,0.571429,1,0.285714,0.500367,0.078062,0.021076,2,0.363636,0,0.301136,'Not Spots'
0,0.461367,0.105476,1,0.285714,0,0.238095,0.509669,0.048301,0.013977,2,0.545455,0,0.443182,'Not Spots'
1,0.556609,-0.237014,1,0.571429,1,0.285714,0.515449,-0.041161,0.006446,2,0.575758,0,0.564394,'Not Spots'
1,0.56004,-0.254061,2,0.857143,1,0.47619,0.515927,-0.044113,-0.000391,2,0.484848,0,0.507576,'Not Spots'
0,0.510325,0.003886,2,0.571429,0,0.619048,0.509982,-0.000343,-0.007164,2,0.515152,0,0.507576,'Not Spots'
0,0.472712,0.136633,2,0.428571,0,0.619048,0.495536,0.022824,-0.011579,2,0.424242,0,0.501894,'Not Spots'
0,0.410143,0.317959,1,0.142857,0,0.142857,0.470631,0.060488,-0.008726,2,0.424242,0,0.376894,'Not Spots'
0,0.378091,0.219317,1,0.285714,0,0.238095,0.438459,0.060368,0.002195,3,0.363636,0,0.426136,'Not Spots'
0,0.36954,0.088406,1,0.285714,0,0.238095,0.407656,0.038116,0.014899,2,0.363636,0,0.363636,'Not Spots'
0,0.395896,-0.154195,2,0.571429,0,0.619048,0.386991,-0.008905,0.022095,2,0.393939,0,0.371212,'Not Spots'
1,0.385705,-0.163845,1,0.428571,0,0.285714,0.379615,-0.00609,0.021861,2,0.333333,0,0.354167,'Not Spots'
0,0.332895,0.076675,1,0.285714,0,0.238095,0.381141,0.048246,0.017912,1,0.272727,0,0.204545,'Not Spots'
0,0.306028,0.163084,1,0.285714,0,0.238095,0.383141,0.077113,0.016018,1,0.333333,0,0.229167,'Not Spots'
0,0.279011,0.225597,1,0.142857,0,0.142857,0.380722,0.10171,0.019908,1,0.242424,0,0.189394,'Not Spots'
0,0.25159,0.205969,1,0.285714,0,0.238095,0.375058,0.123468,0.026717,1,0.181818,0,0.153409,'Not Spots'
1,0.271737,0.078063,1,0.142857,0,0.142857,0.372956,0.101219,0.026548,1,0.181818,0,0.153409,'Not Spots'
0,0.361819,-0.022637,1,0.428571,0,0.285714,0.376991,0.015172,0.014517,2,0.393939,0,0.308712,'Not Spots'
0,0.457075,-0.158595,1,0.571429,1,0.285714,0.3819,-0.075175,-0.000682,2,0.515152,0,0.382576,'Not Spots'
1,0.451566,-0.136291,1,0.428571,0,0.285714,0.378103,-0.073463,-0.005571,3,0.454545,0,0.505682,'Not Spots'
0,0.377197,-0.033906,1,0.428571,0,0.285714,0.362903,-0.014294,0.003044,3,0.333333,0,0.416667,'Not Spots'
1,0.493632,-0.28461,2,0.857143,1,0.809524,0.413952,-0.07968,-0.011972,2,0.424242,0,0.439394,'Not Spots'
2,0.435893,-0.293956,2,0.571429,0,0.619048,0.395971,-0.039922,0.00137,2,0.30303,0,0.342803,'Not Spots'
0,0.325679,0.049181,2,0.428571,0,0.619048,0.378226,0.052546,0.014077,2,0.30303,0,0.280303,'Not Spots'
0,0.273417,0.10868,1,0.285714,0,0.238095,0.364866,0.091449,0.025304,2,0.30303,0,0.342803,'Not Spots'
1,0.243759,0.050115,1,0.285714,0,0.238095,0.360047,0.116288,0.03471,1,0.181818,0,0.153409,'Not Spots'
0,0.213553,0.220921,1,0.142857,0,0.142857,0.368859,0.155305,0.036696,1,0.212121,0,0.172348,'Not Spots'
0,0.287915,0.167923,1,0.285714,0,0.238095,0.393461,0.105546,0.025902,1,0.30303,0,0.217803,'Not Spots'
1,0.417373,0.016056,1,0.142857,0,0.142857,0.42832,0.010947,0.007351,2,0.454545,0,0.380682,'Not Spots'
0,0.48212,0.013324,2,0.571429,0,0.619048,0.461804,-0.020316,-0.006953,2,0.454545,0,0.318182,'Not Spots'
0,0.485843,0.11307,1,0.285714,0,0.238095,0.484283,-0.00156,-0.010418,3,0.575758,0,0.564394,'Not Spots'
0,0.497007,0.029233,3,0.571429,0,1.285714,0.493207,-0.0038,-0.004343,3,0.545455,0,0.630682,'Not Spots'
1,0.451991,0.07661,1,0.285714,0,0.238095,0.491968,0.039977,0.007381,3,0.363636,0,0.551136,'Not Spots'
0,0.369311,0.300535,1,0.142857,0,0.142857,0.487572,0.118261,0.019102,2,0.393939,0,0.308712,'Not Spots'
0,0.370013,0.198582,1,0.285714,0,0.238095,0.486535,0.116522,0.024724,1,0.424242,0,0.251894,'Not Spots'
1,0.415615,0.047358,1,0.285714,0,0.238095,0.491349,0.075734,0.022193,2,0.393939,0,0.371212,'Not Spots'
0,0.485733,-0.090061,2,0.571429,0,0.619048,0.500586,0.014853,0.014002,2,0.454545,0,0.505682,'Not Spots'
1,0.551144,-0.248727,2,0.857143,1,0.809524,0.510904,-0.04024,0.002862,2,0.515152,0,0.570076,'Not Spots'
0,0.524326,0.093451,1,0.285714,0,0.238095,0.519362,-0.004965,-0.010624,2,0.636364,0,0.613636,'Not Spots'
0,0.526325,0.19248,1,0.285714,0,0.238095,0.522148,-0.004177,-0.024411,3,0.575758,0,0.689394,'Not Spots'
1,0.547065,0.094299,1,0.285714,0,0.238095,0.514076,-0.032989,-0.032436,3,0.606061,0,0.621212,'Not Spots'
0,0.503859,0.181851,1,0.428571,0,0.285714,0.492316,-0.011543,-0.028878,3,0.575758,0,0.751894,'Not Spots'
1,0.455953,0.119754,1,0.428571,0,0.285714,0.461203,0.00525,-0.015556,2,0.454545,0,0.318182,'Not Spots'
0,0.442087,0.017079,1,0.285714,0,0.238095,0.430571,-0.011517,-0.001012,2,0.515152,0,0.445076,'Not Spots'
1,0.468899,-0.293794,2,0.714286,1,0.571429,0.408603,-0.060297,0.008779,2,0.424242,0,0.439394,'Not Spots'
1,0.397302,-0.071698,1,0.428571,0,0.285714,0.397489,0.000187,0.014164,2,0.393939,0,0.433712,'Not Spots'
0,0.307465,0.224479,1,0.142857,0,0.142857,0.393714,0.086249,0.01767,2,0.363636,0,0.301136,'Not Spots'
0,0.302889,0.153967,1,0.285714,0,0.238095,0.391345,0.088457,0.02112,1,0.30303,0,0.217803,'Not Spots'
0,0.291713,0.175856,1,0.142857,0,0.142857,0.387052,0.095339,0.026443,2,0.333333,0,0.291667,'Not Spots'
0,0.244511,0.220193,1,0.142857,0,0.142857,0.38165,0.137139,0.032281,2,0.242424,0,0.251894,'Not Spots'
0,0.214128,0.294219,1,0.142857,0,0.142857,0.380456,0.166329,0.030361,1,0.181818,0,0.153409,'Not Spots'
0,0.316146,0.130897,1,0.142857,0,0.142857,0.385159,0.069013,0.015664,2,0.333333,0,0.354167,'Not Spots'
1,0.48805,-0.316402,2,0.857143,1,0.809524,0.389838,-0.098212,-0.003029,2,0.454545,0,0.380682,'Not Spots'
1,0.510216,-0.280702,1,0.428571,0,0.285714,0.384161,-0.126055,-0.010464,3,0.575758,0,0.626894,'Not Spots'
0,0.429888,-0.164579,3,0.714286,0,1.238095,0.3648,-0.065088,-0.001669,3,0.424242,0,0.501894,'Not Spots'
2,0.583745,-0.432942,2,0.714286,1,0.571429,0.431738,-0.152007,-0.025134,2,0.606061,1,0.371212,'Not Spots'
0,0.488776,-0.238445,2,0.857143,1,0.809524,0.415593,-0.073184,-0.011841,2,0.484848,0,0.382576,'Not Spots'
1,0.340423,0.093693,1,0.142857,0,0.142857,0.39446,0.054037,0.006312,2,0.363636,0,0.363636,'Not Spots'
0,0.26113,0.223994,1,0.142857,0,0.142857,0.376172,0.115043,0.023142,2,0.242424,0,0.251894,'Not Spots'
0,0.231971,0.171927,1,0.285714,0,0.238095,0.368066,0.136095,0.036288,1,0.242424,0,0.189394,'Not Spots'
0,0.208472,0.261529,0,0,0,0,0.377067,0.168595,0.040271,1,0.212121,0,0.172348,'Not Spots'
0,0.280372,0.218308,1,0.142857,0,0.142857,0.407064,0.126691,0.027691,1,0.181818,0,0.153409,'Not Spots'
0,0.43765,0.092983,1,0.428571,0,0.285714,0.452827,0.015177,0.000684,4,0.545455,0,0.755682,'Not Spots'
0,0.561427,0.054829,1,0.428571,0,0.285714,0.499227,-0.0622,-0.026785,4,0.515152,0,0.695076,'Not Spots'
1,0.625493,0.049343,1,0.285714,0,0.238095,0.530253,-0.09524,-0.040612,4,0.666667,0,1.166667,'Not Spots'
0,0.655183,-0.120153,2,0.714286,0,0.904762,0.538375,-0.116808,-0.035574,3,0.636364,0,0.988636,'Not Spots'
0,0.552459,0.052256,2,0.428571,0,0.619048,0.52738,-0.025079,-0.016336,3,0.636364,0,0.988636,'Not Spots'
0,0.413312,0.299118,1,0.142857,0,0.142857,0.509094,0.095783,0.005248,3,0.424242,0,0.501894,'Not Spots'
0,0.37944,0.237404,1,0.285714,0,0.238095,0.49505,0.11561,0.018409,1,0.30303,0,0.217803,'Not Spots'
0,0.385768,0.215513,1,0.285714,0,0.238095,0.490745,0.104977,0.020437,2,0.424242,0,0.439394,'Not Spots'
0,0.410983,0.161596,2,0.285714,0,0.571429,0.495692,0.084709,0.014164,2,0.393939,0,0.496212,'Not Spots'
0,0.44761,0.138413,1,0.285714,0,0.238095,0.50665,0.05904,0.001483,2,0.515152,0,0.632576,'Not Spots'
0,0.488148,0.237248,2,0.428571,0,0.619048,0.519357,0.03121,-0.016954,2,0.454545,0,0.505682,'Not Spots'
1,0.588926,0.049568,2,0.428571,0,0.619048,0.527652,-0.061274,-0.036371,3,0.606061,0,0.933712,'Not Spots'
0,0.670151,-0.165044,3,1,1,1,0.523719,-0.146432,-0.046984,3,0.575758,0,0.689394,'Not Spots'
1,0.660821,-0.255256,3,0.857143,1,1.142857,0.504218,-0.156603,-0.041823,4,0.666667,0,0.979167,'Not Spots'
1,0.559555,-0.138783,1,0.428571,0,0.285714,0.474536,-0.085019,-0.024846,4,0.515152,0,0.820076,'Not Spots'
0,0.450729,0.071489,1,0.428571,0,0.285714,0.445685,-0.005044,-0.007536,4,0.484848,0,0.757576,'Not Spots'
1,0.435292,-0.103319,2,0.571429,0,0.619048,0.425524,-0.009769,0.003592,2,0.393939,0,0.371212,'Not Spots'
0,0.374662,0.091447,1,0.285714,0,0.238095,0.414867,0.040205,0.010607,2,0.393939,0,0.371212,'Not Spots'
0,0.321581,0.191545,1,0.285714,0,0.238095,0.410038,0.088457,0.016662,1,0.272727,0,0.204545,'Not Spots'
1,0.352698,-0.041829,1,0.428571,0,0.285714,0.406665,0.053968,0.02151,1,0.30303,0,0.217803,'Not Spots'
0,0.357929,-0.025883,1,0.428571,0,0.285714,0.402781,0.044852,0.025033,1,0.333333,0,0.229167,'Not Spots'
1,0.308796,0.063666,1,0.285714,0,0.238095,0.398799,0.090003,0.026875,2,0.30303,0,0.280303,'Not Spots'
0,0.244914,0.352378,1,0.142857,0,0.142857,0.397772,0.152858,0.022411,2,0.212121,0,0.234848,'Not Spots'
0,0.334208,0.15764,2,0.285714,0,0.571429,0.399979,0.06577,0.008888,2,0.363636,0,0.426136,'Not Spots'
2,0.4924,-0.386045,2,0.714286,1,0.571429,0.399911,-0.092489,-0.006312,2,0.333333,0,0.416667,'Not Spots'
0,0.46169,-0.126582,2,0.571429,0,0.619048,0.389006,-0.072684,-0.011142,3,0.545455,0,0.693182,'Not Spots'
0,0.371619,0.042344,2,0.285714,0,0.571429,0.364782,-0.006837,-0.001986,3,0.363636,0,0.551136,'Not Spots'
1,0.584949,-0.295651,2,0.857143,1,0.47619,0.441347,-0.143602,-0.0313,2,0.606061,1,0.371212,'Not Spots'
0,0.4703,0.022823,1,0.428571,0,0.285714,0.430308,-0.039992,-0.022094,2,0.454545,0,0.380682,'Not Spots'
0,0.346258,0.243829,1,0.285714,0,0.238095,0.410427,0.064169,-0.004373,1,0.30303,0,0.217803,'Not Spots'
0,0.300334,0.247206,1,0.142857,0,0.142857,0.391433,0.0911,0.013303,4,0.30303,0,0.592803,'Not Spots'
1,0.310858,-0.000342,1,0.428571,0,0.285714,0.382752,0.071895,0.027859,1,0.212121,0,0.172348,'Not Spots'
0,0.290795,0.054788,1,0.285714,0,0.238095,0.392954,0.102159,0.033703,1,0.272727,0,0.204545,'Not Spots'
0,0.324059,0.203682,1,0.142857,0,0.142857,0.427848,0.103789,0.020945,2,0.363636,0,0.301136,'Not Spots'
0,0.510893,-0.014729,2,0.428571,0,0.619048,0.482938,-0.027955,-0.011721,4,0.606061,0,0.871212,'Not Spots'
1,0.712404,-0.236037,4,0.714286,0,2.238095,0.5405,-0.171903,-0.049548,4,0.787879,0,1.109848,'Not Spots'
0,0.809789,-0.179653,2,0.714286,1,0.571429,0.579138,-0.230651,-0.072131,4,0.878788,0,1.609848,'Not Spots'
2,0.819564,-0.310675,3,0.714286,0,1.571429,0.586661,-0.232903,-0.068151,4,0.848485,0,1.320076,'Not Spots'
0,0.659271,0.016315,3,0.714286,0,1.571429,0.566586,-0.092684,-0.04214,4,0.69697,0,1.217803,'Not Spots'
0,0.493276,0.225821,1,0.285714,0,0.238095,0.534418,0.041142,-0.010513,3,0.575758,0,0.751894,'Not Spots'
0,0.431175,0.14665,1,0.428571,0,0.285714,0.506304,0.075129,0.011456,3,0.393939,0,0.433712,'Not Spots'
